;age;job;marital;education;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;response;Default;Housing;Loan;Cellular
2961;42;admin.;single;university.degree;aug;fri;353;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
2962;32;technician;single;professional.course;may;fri;247;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
2963;29;technician;married;professional.course;jul;tue;294;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
2964;32;admin.;single;professional.course;may;thu;1046;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;1;0;1;1;1
2965;51;services;married;high.school;aug;fri;241;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;1;0;1
2966;47;admin.;single;university.degree;oct;mon;767;3;999;0;nonexistent;-1.1;94.601;-49.5;1.0;4963.6;1;0;0;0;1
2967;36;admin.;married;high.school;may;tue;137;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;1
2968;37;blue-collar;married;professional.course;may;tue;128;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
2969;48;services;divorced;high.school;may;mon;158;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;1;0
2970;50;management;married;university.degree;may;wed;117;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
2971;40;blue-collar;married;basic.6y;may;tue;211;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
2972;31;admin.;married;university.degree;jul;mon;15;11;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;1;1
2973;39;blue-collar;married;basic.6y;may;wed;488;12;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
2974;38;admin.;married;high.school;nov;tue;67;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;1;0;1
2975;58;admin.;divorced;high.school;oct;thu;81;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;4.794;5195.8;0;0;0;0;0
2976;37;technician;married;professional.course;jul;fri;674;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;1;0;0;1;1
2977;34;services;married;high.school;jun;tue;51;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
2978;35;technician;married;high.school;jul;tue;740;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;1;0;1;0;1
2979;39;entrepreneur;married;university.degree;nov;thu;260;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;1
2980;78;retired;married;basic.9y;oct;thu;321;1;999;0;nonexistent;-3.4;92.431;-26.9;0.754;5017.5;0;0;1;0;0
2981;43;blue-collar;single;high.school;may;thu;137;1;999;0;nonexistent;-1.8;93.876;-40.0;0.6990000000000001;5008.7;0;0;0;1;0
2982;49;technician;divorced;university.degree;nov;thu;30;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0
2983;32;technician;married;professional.course;may;wed;293;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
2984;58;entrepreneur;married;university.degree;jun;fri;218;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
2985;42;admin.;married;university.degree;aug;wed;127;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;0;0;1;0;1
2986;32;blue-collar;married;professional.course;may;thu;1119;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;1;0;0;0;0
2987;31;technician;married;professional.course;jul;wed;225;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2988;45;services;married;professional.course;jul;mon;19;23;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
2989;43;blue-collar;married;basic.9y;may;fri;288;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;1;0;1
2990;53;blue-collar;married;basic.4y;aug;tue;76;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;0;0;1
2991;42;admin.;married;high.school;jul;mon;388;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;1;0
2992;40;technician;married;professional.course;jun;fri;179;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
2993;41;management;married;university.degree;aug;thu;172;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;0;0;1;0;1
2994;47;blue-collar;single;basic.9y;may;wed;159;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;0;1
2995;53;admin.;married;university.degree;may;tue;37;13;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;1;0
2996;60;retired;married;university.degree;oct;mon;338;2;999;0;nonexistent;-1.1;94.601;-49.5;1.0;4963.6;0;0;1;0;1
2997;32;technician;single;university.degree;nov;thu;485;1;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
2998;67;retired;married;basic.4y;aug;mon;300;3;999;0;nonexistent;-1.7;94.027;-38.3;0.898;4991.6;0;0;0;0;1
2999;49;management;divorced;university.degree;jul;thu;144;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
3000;31;admin.;married;high.school;may;mon;182;8;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
3001;31;admin.;single;basic.9y;may;wed;80;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;0
3002;60;admin.;married;high.school;apr;thu;482;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;1;0;1;1;1
3003;33;blue-collar;married;high.school;apr;mon;87;2;999;2;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;1
3004;41;self-employed;married;university.degree;may;mon;796;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3005;45;services;married;professional.course;may;mon;221;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3006;29;services;divorced;high.school;may;mon;251;11;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0
3007;39;unemployed;married;university.degree;jun;tue;132;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
3008;35;admin.;married;high.school;may;tue;236;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
3009;33;technician;single;university.degree;apr;thu;106;2;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;0;0;1;0;1
3010;27;unemployed;single;university.degree;jul;tue;27;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0
3011;32;blue-collar;married;basic.9y;jul;thu;240;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
3012;45;blue-collar;married;basic.9y;jun;thu;10;16;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
3013;36;blue-collar;married;basic.9y;may;thu;140;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
3014;41;services;single;university.degree;may;thu;206;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
3015;40;blue-collar;married;university.degree;may;tue;337;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
3016;42;management;married;university.degree;nov;mon;44;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;0;1
3017;31;admin.;single;university.degree;aug;wed;138;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
3018;32;blue-collar;divorced;basic.9y;may;mon;287;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
3019;32;technician;married;professional.course;aug;wed;67;4;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;0;1
3020;27;blue-collar;married;high.school;may;thu;136;5;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;0;0;1
3021;35;blue-collar;married;basic.4y;jun;thu;636;1;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;0;0;0
3022;41;admin.;married;university.degree;may;mon;77;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
3023;45;admin.;married;university.degree;jul;thu;468;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;1;1
3024;45;admin.;married;university.degree;jul;tue;114;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
3025;44;admin.;married;high.school;aug;fri;262;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
3026;51;technician;married;professional.course;aug;wed;221;9;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;0;0;0;0;1
3027;50;unemployed;married;professional.course;jul;thu;74;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
3028;41;blue-collar;married;basic.4y;nov;thu;604;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
3029;29;admin.;married;basic.9y;jun;thu;120;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0
3030;44;management;married;basic.9y;may;tue;296;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;0;0;1
3031;30;blue-collar;married;professional.course;may;fri;1357;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;1;0;0;0;1
3032;39;housemaid;married;basic.4y;aug;fri;123;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;1
3033;39;management;married;university.degree;jun;fri;23;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0
3034;50;blue-collar;married;basic.4y;jun;tue;209;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
3035;43;blue-collar;married;basic.9y;jun;fri;37;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0
3036;36;blue-collar;married;university.degree;may;tue;257;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;0;0;0
3037;80;retired;divorced;high.school;oct;thu;169;1;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;1;0;1;0;1
3038;36;admin.;married;high.school;may;wed;61;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3039;29;blue-collar;married;basic.9y;jul;mon;104;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
3040;48;blue-collar;married;basic.6y;jul;mon;122;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
3041;51;admin.;married;high.school;may;tue;40;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;0;0;1
3042;30;admin.;single;high.school;sep;fri;219;3;6;1;success;-1.1;94.199;-37.5;0.883;4963.6;1;0;0;0;1
3043;24;technician;single;professional.course;may;wed;311;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;1;0;1;0;1
3044;47;admin.;divorced;high.school;aug;tue;204;6;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
3045;36;blue-collar;married;basic.9y;jul;thu;414;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.966;5228.1;0;0;0;0;0
3046;37;admin.;married;high.school;may;wed;191;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0
3047;31;blue-collar;married;basic.9y;may;mon;475;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;1;0;1;0;1
3048;34;entrepreneur;married;university.degree;aug;mon;343;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;1
3049;69;retired;married;basic.4y;sep;mon;258;3;6;1;success;-1.1;94.199;-37.5;0.879;4963.6;0;0;0;0;1
3050;42;admin.;married;university.degree;nov;mon;226;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;0;1
3051;34;blue-collar;married;basic.6y;jul;wed;727;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;1;0;0;0;1
3052;48;blue-collar;married;basic.9y;may;fri;36;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;1
3053;41;blue-collar;married;basic.6y;may;tue;207;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;1;0
3054;59;blue-collar;married;basic.4y;aug;wed;413;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
3055;50;admin.;married;high.school;nov;fri;182;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;0
3056;36;admin.;married;high.school;may;mon;142;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;1;1
3057;38;blue-collar;married;basic.9y;may;fri;100;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3058;44;blue-collar;married;basic.9y;may;mon;109;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
3059;35;services;single;high.school;may;wed;65;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;0
3060;30;admin.;divorced;university.degree;aug;fri;77;9;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
3061;32;admin.;married;high.school;jul;thu;434;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;1
3062;53;management;single;professional.course;jul;wed;76;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
3063;36;admin.;single;university.degree;mar;mon;231;2;999;4;failure;-1.8;93.369;-34.8;0.635;5008.7;0;0;1;0;1
3064;61;admin.;married;university.degree;apr;thu;266;5;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1;1;0;1;1;1
3065;51;self-employed;married;university.degree;nov;thu;310;3;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;1;1
3066;69;retired;divorced;university.degree;apr;tue;207;2;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;1;0;1;0;1
3067;30;technician;single;university.degree;may;tue;150;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1
3068;33;admin.;married;university.degree;aug;fri;227;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
3069;53;services;divorced;basic.9y;jul;fri;127;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;0;1
3070;49;blue-collar;married;professional.course;may;tue;118;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;0;1
3071;35;technician;married;professional.course;may;tue;206;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1
3072;40;services;married;high.school;may;mon;177;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3073;42;services;married;basic.9y;may;wed;201;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1
3074;41;self-employed;divorced;university.degree;nov;tue;349;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
3075;31;blue-collar;married;basic.6y;jul;wed;421;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
3076;40;management;married;university.degree;nov;fri;608;3;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;0;0;1
3077;53;management;married;university.degree;may;wed;92;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1
3078;53;entrepreneur;divorced;university.degree;jul;wed;97;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
3079;48;entrepreneur;married;university.degree;apr;thu;126;3;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;0;0;1;0;1
3080;32;blue-collar;single;basic.9y;jul;fri;316;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;0;1
3081;27;blue-collar;married;basic.9y;jul;mon;119;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;1;1
3082;51;housemaid;married;basic.4y;jul;fri;135;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
3083;39;unemployed;married;university.degree;jun;fri;212;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;0;0;0
3084;28;student;single;basic.9y;mar;tue;320;1;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.7990000000000002;5099.1;1;0;1;0;1
3085;31;blue-collar;married;basic.4y;may;wed;650;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
3086;58;admin.;married;university.degree;sep;thu;272;4;6;1;success;-1.1;94.199;-37.5;0.878;4963.6;1;0;0;0;1
3087;54;housemaid;divorced;basic.4y;may;wed;485;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
3088;45;admin.;divorced;university.degree;aug;mon;390;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;1
3089;36;blue-collar;married;basic.9y;may;thu;82;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
3090;55;admin.;married;university.degree;may;mon;201;14;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
3091;51;blue-collar;married;basic.9y;nov;wed;359;2;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
3092;27;blue-collar;single;high.school;jul;wed;55;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
3093;41;blue-collar;divorced;basic.6y;jul;fri;159;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
3094;40;self-employed;married;university.degree;aug;fri;144;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;0;0;1
3095;28;technician;single;professional.course;may;wed;116;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;0;1
3096;57;blue-collar;married;basic.4y;may;tue;674;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;0;1
3097;37;admin.;married;university.degree;jul;mon;1009;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;1;0;0;0;0
3098;58;housemaid;married;basic.4y;aug;wed;84;3;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;0;0;0;0;1
3099;34;technician;married;professional.course;aug;mon;126;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
3100;28;technician;single;university.degree;may;thu;129;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
3101;57;self-employed;married;university.degree;jul;thu;313;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
3102;37;services;divorced;high.school;apr;mon;92;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;1;1
3103;37;technician;married;professional.course;may;fri;200;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0
3104;35;admin.;married;high.school;may;fri;91;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0
3105;42;services;married;high.school;jun;tue;214;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;1;0
3106;30;student;single;high.school;mar;fri;268;5;10;2;failure;-1.8;92.84299999999999;-50.0;1.64;5099.1;1;0;0;0;1
3107;25;technician;single;professional.course;nov;fri;712;2;19;1;success;-1.1;94.76700000000001;-50.8;1.04;4963.6;1;0;1;0;1
3108;36;admin.;married;university.degree;may;thu;184;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0
3109;49;blue-collar;married;basic.9y;may;fri;283;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
3110;52;admin.;married;high.school;nov;fri;165;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;0;0;0;0;1
3111;31;self-employed;divorced;university.degree;jul;thu;262;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;1;0;1
3112;26;unemployed;single;university.degree;aug;thu;203;1;3;3;success;-1.7;94.027;-38.3;0.904;4991.6;1;0;1;0;1
3113;56;admin.;married;high.school;may;tue;242;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
3114;37;entrepreneur;married;university.degree;nov;fri;45;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;0
3115;32;admin.;single;university.degree;aug;tue;80;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;0;0;1
3116;36;blue-collar;married;basic.9y;may;wed;181;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;0;1
3117;36;admin.;married;high.school;aug;fri;171;11;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
3118;26;blue-collar;married;basic.9y;jun;mon;230;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;1;0;0;0;0
3119;48;blue-collar;married;basic.9y;may;thu;214;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;0;0;1
3120;57;blue-collar;married;basic.4y;may;thu;144;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0
3121;45;blue-collar;married;basic.9y;mar;tue;829;1;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.51;5099.1;0;0;1;0;1
3122;46;technician;married;university.degree;may;fri;170;4;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0
3123;38;blue-collar;married;basic.6y;jun;wed;362;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
3124;24;self-employed;single;university.degree;jun;wed;40;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
3125;38;technician;single;professional.course;jul;tue;249;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
3126;60;retired;married;university.degree;may;tue;245;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
3127;44;services;divorced;basic.6y;aug;wed;153;3;0;1;success;-1.7;94.027;-38.3;0.9;4991.6;1;0;1;0;1
3128;32;blue-collar;married;basic.9y;jul;tue;89;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0
3129;38;blue-collar;married;high.school;jul;fri;102;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
3130;45;admin.;married;high.school;may;wed;215;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
3131;44;blue-collar;single;basic.4y;jun;tue;159;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;1;0;0
3132;44;blue-collar;married;basic.6y;may;thu;102;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
3133;31;admin.;single;university.degree;may;fri;239;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
3134;32;blue-collar;married;basic.6y;jun;mon;147;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;0;0;0
3135;45;admin.;married;university.degree;may;fri;134;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
3136;40;technician;married;high.school;may;tue;394;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1
3137;45;blue-collar;married;professional.course;aug;thu;398;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;0;0;1
3138;44;technician;married;professional.course;jun;thu;171;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;0;0;0;0;0
3139;43;admin.;single;high.school;nov;wed;1011;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;1
3140;25;student;single;high.school;may;fri;97;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0
3141;47;admin.;married;university.degree;may;tue;202;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
3142;39;admin.;married;high.school;jul;wed;128;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0
3143;32;technician;married;university.degree;may;wed;186;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;0;0;1;0;0
3144;41;technician;married;basic.9y;may;mon;180;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
3145;58;retired;married;basic.4y;jul;tue;216;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
3146;42;services;married;professional.course;may;fri;149;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0
3147;50;admin.;married;basic.4y;jul;mon;511;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
3148;42;management;married;university.degree;may;fri;123;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;1;0
3149;53;blue-collar;married;basic.4y;aug;tue;1186;4;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;1;0;1;0;0
3150;54;housemaid;divorced;university.degree;nov;thu;653;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;1;0;1;1;1
3151;31;admin.;married;high.school;aug;mon;155;2;4;1;success;-2.9;92.20100000000001;-31.4;0.884;5076.2;1;0;0;1;1
3152;50;housemaid;married;basic.9y;may;wed;125;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;1;0
3153;48;self-employed;divorced;high.school;nov;mon;82;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;0;1
3154;30;technician;single;university.degree;aug;mon;132;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;1;1
3155;43;technician;married;professional.course;jun;thu;119;2;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;0;0;0
3156;36;blue-collar;married;basic.9y;nov;mon;131;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;1;1
3157;37;services;married;high.school;jul;mon;264;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;1
